EXIT_CANDIDATE ts=1768286400000000 label=plan_trust_holds candidate=0 side=LONG entry=139.8600 close=140.2500 confirmation_score=0.2912 exit_decision_pressure=0.2888 plan_trust=0.6472 holding_stability=0.5976 intervention_fitness=0.1756 intervention_unfit_state=0.3958 exit_evidence=0.2364 current_r=0.6145 target_expectation_context=target_expectation_holds tp_reachability=0.6339 expectation_break_pressure=0.2577 expectation_hold_support=0.6513 target_recovery_potential=0.7974 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4180 break_to_recovery_delta=0.4118 expectation_break_persistence=0.1788 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768288800000000 label=plan_trust_holds candidate=0 side=LONG entry=139.8600 close=140.4700 confirmation_score=0.2585 exit_decision_pressure=0.2643 plan_trust=0.7017 holding_stability=0.6591 intervention_fitness=0.1616 intervention_unfit_state=0.3828 exit_evidence=0.2151 current_r=0.9612 target_expectation_context=target_expectation_holds tp_reachability=0.6852 expectation_break_pressure=0.2285 expectation_hold_support=0.7034 target_recovery_potential=0.7241 target_recovery_momentum=0.3854 target_recovery_confirmation=0.5873 break_to_recovery_delta=0.5915 expectation_break_persistence=0.1548 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768291500000000 label=plan_trust_holds candidate=0 side=LONG entry=139.8600 close=140.2200 confirmation_score=0.3134 exit_decision_pressure=0.3115 plan_trust=0.6124 holding_stability=0.5675 intervention_fitness=0.1842 intervention_unfit_state=0.4315 exit_evidence=0.2560 current_r=0.5673 target_expectation_context=target_expectation_holds tp_reachability=0.5984 expectation_break_pressure=0.2838 expectation_hold_support=0.6174 target_recovery_potential=0.6751 target_recovery_momentum=0.1179 target_recovery_confirmation=0.4373 break_to_recovery_delta=0.4394 expectation_break_persistence=0.1973 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768294500000000 label=plan_trust_holds candidate=0 side=LONG entry=141.5300 close=141.6000 confirmation_score=0.2095 exit_decision_pressure=0.1489 plan_trust=0.6693 holding_stability=0.6149 intervention_fitness=0.0956 intervention_unfit_state=0.3181 exit_evidence=0.1205 current_r=0.1534 target_expectation_context=target_expectation_holds tp_reachability=0.6468 expectation_break_pressure=0.1920 expectation_hold_support=0.6755 target_recovery_potential=0.3114 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3414 break_to_recovery_delta=0.4335 expectation_break_persistence=0.1507 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768449900000000 label=plan_trust_holds candidate=0 side=LONG entry=143.4410 close=143.9900 confirmation_score=0.1650 exit_decision_pressure=0.1403 plan_trust=0.7437 holding_stability=0.7797 intervention_fitness=0.0961 intervention_unfit_state=0.2684 exit_evidence=0.1164 current_r=1.5279 target_expectation_context=target_expectation_holds tp_reachability=0.6882 expectation_break_pressure=0.1642 expectation_hold_support=0.7483 target_recovery_potential=0.3838 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3578 break_to_recovery_delta=0.4610 expectation_break_persistence=0.1173 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768452300000000 label=plan_trust_holds candidate=0 side=LONG entry=143.4410 close=144.2500 confirmation_score=0.2566 exit_decision_pressure=0.2511 plan_trust=0.6567 holding_stability=0.7288 intervention_fitness=0.1901 intervention_unfit_state=0.3242 exit_evidence=0.2409 current_r=2.2516 target_expectation_context=target_expectation_holds tp_reachability=0.6311 expectation_break_pressure=0.2367 expectation_hold_support=0.6779 target_recovery_potential=0.7462 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3972 break_to_recovery_delta=0.4139 expectation_break_persistence=0.1546 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768454700000000 label=plan_trust_holds candidate=0 side=LONG entry=143.4410 close=144.5600 confirmation_score=0.3033 exit_decision_pressure=0.3097 plan_trust=0.6300 holding_stability=0.6993 intervention_fitness=0.2400 intervention_unfit_state=0.3584 exit_evidence=0.3129 current_r=3.1144 target_expectation_context=target_expectation_holds tp_reachability=0.6163 expectation_break_pressure=0.2665 expectation_hold_support=0.6609 target_recovery_potential=0.7140 target_recovery_momentum=0.1067 target_recovery_confirmation=0.4314 break_to_recovery_delta=0.4452 expectation_break_persistence=0.1640 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768457100000000 label=plan_trust_holds candidate=0 side=LONG entry=143.4410 close=144.5500 confirmation_score=0.2149 exit_decision_pressure=0.2131 plan_trust=0.7204 holding_stability=0.7648 intervention_fitness=0.1394 intervention_unfit_state=0.3247 exit_evidence=0.1767 current_r=3.0865 target_expectation_context=target_expectation_holds tp_reachability=0.7096 expectation_break_pressure=0.2054 expectation_hold_support=0.7394 target_recovery_potential=0.7707 target_recovery_momentum=0.1293 target_recovery_confirmation=0.4803 break_to_recovery_delta=0.5000 expectation_break_persistence=0.1334 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768474500000000 label=plan_trust_holds candidate=0 side=LONG entry=145.5100 close=145.4300 confirmation_score=0.3931 exit_decision_pressure=0.3972 plan_trust=0.5445 holding_stability=0.4659 intervention_fitness=0.2404 intervention_unfit_state=0.4551 exit_evidence=0.3414 current_r=-0.1728 target_expectation_context=target_pullback_observe tp_reachability=0.5195 expectation_break_pressure=0.3812 expectation_hold_support=0.5360 target_recovery_potential=0.6121 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3553 break_to_recovery_delta=0.3478 expectation_break_persistence=0.2538 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768476900000000 label=exit_candidate_observe candidate=1 side=LONG entry=145.5100 close=145.1400 confirmation_score=0.5528 exit_decision_pressure=0.6436 plan_trust=0.4656 holding_stability=0.3625 intervention_fitness=0.4010 intervention_unfit_state=0.5326 exit_evidence=0.6133 current_r=-0.7994 target_expectation_context=expectation_break_observe tp_reachability=0.3891 expectation_break_pressure=0.6494 expectation_hold_support=0.4261 target_recovery_potential=0.5429 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2752 break_to_recovery_delta=0.2694 expectation_break_persistence=0.5796 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768517100000000 label=plan_trust_holds candidate=0 side=LONG entry=142.3017 close=142.3300 confirmation_score=0.3216 exit_decision_pressure=0.2973 plan_trust=0.5735 holding_stability=0.5188 intervention_fitness=0.1800 intervention_unfit_state=0.4017 exit_evidence=0.2436 current_r=0.0819 target_expectation_context=target_pullback_observe tp_reachability=0.5637 expectation_break_pressure=0.2877 expectation_hold_support=0.5709 target_recovery_potential=0.6499 target_recovery_momentum=0.0719 target_recovery_confirmation=0.4044 break_to_recovery_delta=0.3974 expectation_break_persistence=0.2109 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768520700000000 label=plan_trust_holds candidate=0 side=LONG entry=142.3017 close=142.3500 confirmation_score=0.3621 exit_decision_pressure=0.3391 plan_trust=0.5234 holding_stability=0.4873 intervention_fitness=0.2064 intervention_unfit_state=0.4355 exit_evidence=0.2879 current_r=0.1399 target_expectation_context=target_pullback_observe tp_reachability=0.5177 expectation_break_pressure=0.3235 expectation_hold_support=0.5275 target_recovery_potential=0.5617 target_recovery_momentum=0.5120 target_recovery_confirmation=0.5685 break_to_recovery_delta=0.5472 expectation_break_persistence=0.2322 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768523100000000 label=plan_trust_holds candidate=0 side=LONG entry=142.3017 close=142.5100 confirmation_score=0.3100 exit_decision_pressure=0.2863 plan_trust=0.5871 holding_stability=0.5712 intervention_fitness=0.1756 intervention_unfit_state=0.4092 exit_evidence=0.2393 current_r=0.6036 target_expectation_context=target_expectation_holds tp_reachability=0.5793 expectation_break_pressure=0.2775 expectation_hold_support=0.5920 target_recovery_potential=0.6750 target_recovery_momentum=0.0104 target_recovery_confirmation=0.3798 break_to_recovery_delta=0.3785 expectation_break_persistence=0.1985 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768526100000000 label=exit_pressure_unfit_observe candidate=0 side=LONG entry=142.3017 close=142.2400 confirmation_score=0.5436 exit_decision_pressure=0.6007 plan_trust=0.3968 holding_stability=0.3430 intervention_fitness=0.3664 intervention_unfit_state=0.5556 exit_evidence=0.5735 current_r=-0.1789 target_expectation_context=target_unclear_observe tp_reachability=0.3710 expectation_break_pressure=0.5192 expectation_hold_support=0.3927 target_recovery_potential=0.5170 target_recovery_momentum=0.1893 target_recovery_confirmation=0.3601 break_to_recovery_delta=0.3357 expectation_break_persistence=0.4353 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1768929600000000 label=plan_trust_holds candidate=0 side=LONG entry=127.0100 close=127.2900 confirmation_score=0.3350 exit_decision_pressure=0.3245 plan_trust=0.5607 holding_stability=0.5521 intervention_fitness=0.2026 intervention_unfit_state=0.3913 exit_evidence=0.2717 current_r=0.5656 target_expectation_context=target_pullback_observe tp_reachability=0.5410 expectation_break_pressure=0.3085 expectation_hold_support=0.5729 target_recovery_potential=0.6745 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3693 break_to_recovery_delta=0.3671 expectation_break_persistence=0.2142 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769041800000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.1500 confirmation_score=0.2972 exit_decision_pressure=0.2921 plan_trust=0.6070 holding_stability=0.6900 intervention_fitness=0.2246 intervention_unfit_state=0.3561 exit_evidence=0.2923 current_r=1.7301 target_expectation_context=target_expectation_holds tp_reachability=0.5922 expectation_break_pressure=0.2652 expectation_hold_support=0.6378 target_recovery_potential=0.7068 target_recovery_momentum=0.1357 target_recovery_confirmation=0.4389 break_to_recovery_delta=0.4462 expectation_break_persistence=0.1718 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769044200000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.0500 confirmation_score=0.2998 exit_decision_pressure=0.3049 plan_trust=0.6275 holding_stability=0.6687 intervention_fitness=0.2128 intervention_unfit_state=0.3692 exit_evidence=0.2799 current_r=1.4511 target_expectation_context=target_expectation_holds tp_reachability=0.5922 expectation_break_pressure=0.2778 expectation_hold_support=0.6372 target_recovery_potential=0.6912 target_recovery_momentum=0.0515 target_recovery_confirmation=0.4023 break_to_recovery_delta=0.4139 expectation_break_persistence=0.1839 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769046600000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.3000 confirmation_score=0.3145 exit_decision_pressure=0.3367 plan_trust=0.6363 holding_stability=0.6900 intervention_fitness=0.2389 intervention_unfit_state=0.3842 exit_evidence=0.3185 current_r=2.1487 target_expectation_context=target_expectation_holds tp_reachability=0.6045 expectation_break_pressure=0.2841 expectation_hold_support=0.6582 target_recovery_potential=0.7252 target_recovery_momentum=0.1144 target_recovery_confirmation=0.4409 break_to_recovery_delta=0.4513 expectation_break_persistence=0.1783 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769049000000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.1800 confirmation_score=0.3507 exit_decision_pressure=0.3923 plan_trust=0.6153 holding_stability=0.6638 intervention_fitness=0.2729 intervention_unfit_state=0.4117 exit_evidence=0.3726 current_r=1.8138 target_expectation_context=target_expectation_holds tp_reachability=0.5705 expectation_break_pressure=0.3205 expectation_hold_support=0.6305 target_recovery_potential=0.7381 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3842 break_to_recovery_delta=0.3898 expectation_break_persistence=0.2007 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769051400000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.1800 confirmation_score=0.3148 exit_decision_pressure=0.3425 plan_trust=0.6417 holding_stability=0.6874 intervention_fitness=0.2291 intervention_unfit_state=0.4023 exit_evidence=0.3103 current_r=1.8138 target_expectation_context=target_expectation_holds tp_reachability=0.6043 expectation_break_pressure=0.2934 expectation_hold_support=0.6554 target_recovery_potential=0.7039 target_recovery_momentum=0.1519 target_recovery_confirmation=0.4541 break_to_recovery_delta=0.4643 expectation_break_persistence=0.1883 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769054700000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.1000 confirmation_score=0.3874 exit_decision_pressure=0.4253 plan_trust=0.5637 holding_stability=0.6126 intervention_fitness=0.2821 intervention_unfit_state=0.4630 exit_evidence=0.4035 current_r=1.5906 target_expectation_context=target_watch tp_reachability=0.5272 expectation_break_pressure=0.3589 expectation_hold_support=0.5758 target_recovery_potential=0.6273 target_recovery_momentum=0.3078 target_recovery_confirmation=0.4829 break_to_recovery_delta=0.4782 expectation_break_persistence=0.2288 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769057100000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.3800 confirmation_score=0.2309 exit_decision_pressure=0.2167 plan_trust=0.6995 holding_stability=0.7432 intervention_fitness=0.1338 intervention_unfit_state=0.3865 exit_evidence=0.1787 current_r=2.3719 target_expectation_context=target_expectation_holds tp_reachability=0.6886 expectation_break_pressure=0.2186 expectation_hold_support=0.7202 target_recovery_potential=0.7551 target_recovery_momentum=0.1907 target_recovery_confirmation=0.4996 break_to_recovery_delta=0.5151 expectation_break_persistence=0.1463 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769059500000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=130.1600 confirmation_score=0.3736 exit_decision_pressure=0.4105 plan_trust=0.5785 holding_stability=0.6346 intervention_fitness=0.2743 intervention_unfit_state=0.4643 exit_evidence=0.3928 current_r=1.7580 target_expectation_context=target_expectation_holds tp_reachability=0.5444 expectation_break_pressure=0.3462 expectation_hold_support=0.5952 target_recovery_potential=0.6890 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3620 break_to_recovery_delta=0.3660 expectation_break_persistence=0.2202 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1769061900000000 label=plan_trust_holds candidate=0 side=LONG entry=129.5300 close=129.9800 confirmation_score=0.4190 exit_decision_pressure=0.4654 plan_trust=0.5359 holding_stability=0.5552 intervention_fitness=0.2986 intervention_unfit_state=0.4903 exit_evidence=0.4383 current_r=1.2557 target_expectation_context=target_watch tp_reachability=0.4901 expectation_break_pressure=0.3914 expectation_hold_support=0.5408 target_recovery_potential=0.6931 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3500 break_to_recovery_delta=0.3380 expectation_break_persistence=0.2526 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
